MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        43,    2.344000e-02,   -3.779271e-04,    3.284530e-04,    2.488556e-03,   -3.064577e-03,   -8.177864e-03,    2.780440e-03,   -2.604627e-03,   -3.656559e-04,   -1.758227e+00,    1.921254e+00,    1.708072e-01,    1.631708e+00,    8.537287e-02,   -2.162276e+00,   -1.577474e+00,    2.263833e+00,   -1.352600e-03,    1.393500e-03,    2.535900e-03,   -2.612300e-03,   -8.154200e-03,    2.181100e-03,   -3.479100e-03,    8.893000e-04,    5.543500e-04,    5.543500e-04,    2.771800e-04,    2.771800e-04,    2.771800e-04,    2.771800e-04,    5.543500e-04,    5.543500e-04,
        44,    2.344000e-02,   -2.437453e-04,   -5.145902e-05,    1.273810e-03,   -1.077601e-03,   -2.011545e-03,    5.570478e-04,   -1.676843e-04,   -1.276150e-04,   -2.430148e+00,    1.454342e+00,    1.539602e+00,    2.891589e+00,   -1.377381e+00,   -2.685519e+00,   -2.441174e+00,    1.095464e+00,   -7.002000e-04,    2.217100e-04,    1.418400e-03,   -8.060400e-04,   -2.140900e-03,    3.048400e-04,   -6.262100e-04,    7.814600e-05,    1.878300e-04,    1.878300e-04,    9.391400e-05,    9.391400e-05,    9.391400e-05,    9.391400e-05,    1.878300e-04,    1.878300e-04,
        45,    2.344000e-02,   -1.351150e-04,    1.599395e-05,    5.645099e-04,   -4.753113e-04,   -9.366594e-04,    2.510356e-04,    1.469893e-04,   -4.099594e-05,    3.064980e-01,   -1.022737e+00,    5.586789e-01,    4.419725e+00,   -9.913130e-01,   -3.386017e+00,   -1.352510e+00,   -9.710294e-02,   -1.104600e-04,   -6.627600e-05,    5.869800e-04,   -2.975500e-04,   -9.765300e-04,    1.148500e-04,    3.819200e-05,   -4.880700e-05,    8.044100e-05,    8.044100e-05,    4.022000e-05,    4.022000e-05,    4.022000e-05,    4.022000e-05,    8.044100e-05,    8.044100e-05,
        46,    2.344000e-02,    8.442892e-05,    9.397691e-06,    5.287710e-04,   -4.086035e-04,   -6.767306e-04,    4.331667e-04,   -8.006392e-05,    1.125779e-05,    1.038345e-01,   -9.811294e-01,    9.974292e-01,    2.162346e+00,    1.452049e-01,    9.193486e-01,    1.620949e+00,   -6.847646e-01,    9.202400e-05,   -6.236800e-05,    5.652500e-04,   -3.295200e-04,   -6.714200e-04,    4.667900e-04,    3.850200e-05,   -3.883000e-05,    7.314600e-05,    7.314600e-05,    3.657300e-05,    3.657300e-05,    3.657300e-05,    3.657300e-05,    7.314600e-05,    7.314600e-05,
        47,    2.344000e-02,   -2.677972e-04,   -1.293424e-04,    9.941823e-04,   -5.760056e-04,   -8.967980e-04,    4.346556e-04,   -4.458413e-05,   -2.319767e-05,   -2.630005e+00,    3.765208e+00,   -4.733002e-01,    1.716193e+00,   -6.229879e-01,   -1.189776e+00,   -3.115592e+00,    1.876573e+00,   -5.418700e-04,    2.630300e-04,    9.695200e-04,   -4.865800e-04,   -9.292600e-04,    3.726600e-04,   -3.692600e-04,    1.723600e-04,    1.042100e-04,    1.042100e-04,    5.210700e-05,    5.210700e-05,    5.210700e-05,    5.210700e-05,    1.042100e-04,    1.042100e-04,
        48,    2.344000e-02,   -3.245389e-03,    1.838786e-03,    1.415491e-03,   -2.807729e-03,   -6.967277e-03,    3.980716e-03,   -1.940120e-03,    1.572572e-04,    5.298314e-01,   -2.669581e-01,    1.148212e+00,    3.586923e+00,   -9.769378e-01,   -3.266942e-01,   -1.474787e+00,    3.790840e+00,   -3.001100e-03,    1.715700e-03,    1.680200e-03,   -1.980800e-03,   -7.192500e-03,    3.905400e-03,   -2.620100e-03,    1.905100e-03,    4.610700e-04,    4.610700e-04,    2.305400e-04,    2.305400e-04,    2.305400e-04,    2.305400e-04,    4.610700e-04,    4.610700e-04,
        49,    2.344000e-02,   -3.107500e-04,   -7.956716e-05,    2.982780e-04,   -5.057782e-04,   -8.490790e-04,    2.561033e-04,   -1.508864e-04,   -1.183624e-04,   -4.660049e-01,    2.113681e+00,   -1.067435e+00,    3.276979e+00,    4.729526e-02,   -1.485193e+00,   -3.631273e+00,    3.861859e+00,   -3.408800e-04,    5.709500e-05,    2.637700e-04,   -3.998400e-04,   -8.475500e-04,    2.080900e-04,   -3.856700e-04,    1.313300e-04,    6.465600e-05,    6.465600e-05,    3.232800e-05,    3.232800e-05,    3.232800e-05,    3.232800e-05,    6.465600e-05,    6.465600e-05,
        50,    2.344000e-02,   -1.082299e-03,    1.541963e-03,    6.574762e-03,   -6.355238e-03,   -7.281879e-03,    9.056493e-03,    6.931470e-04,   -1.250383e-04,   -5.484699e-01,    7.602257e-01,    1.022318e+00,   -2.702604e-01,   -1.708982e+00,    9.249657e-01,    6.579571e-01,    1.205416e+00,   -1.687700e-03,    2.381100e-03,    7.139000e-03,   -6.504400e-03,   -8.225100e-03,    9.567000e-03,    1.419400e-03,    1.205500e-03,    1.103800e-03,    1.103800e-03,    5.519200e-04,    5.519200e-04,    5.519200e-04,    5.519200e-04,    1.103800e-03,    1.103800e-03,
        51,    2.344000e-02,   -1.778116e-03,    1.940847e-03,    2.436400e-03,   -2.279274e-03,   -1.180849e-02,    1.032704e-02,   -2.830477e-03,    1.304426e-03,    5.335148e-02,   -1.149858e-01,   -1.291992e-01,   -2.272837e+00,   -1.613785e+00,   -5.860109e-01,   -6.183543e-01,    2.664815e+00,   -1.735500e-03,    1.849000e-03,    2.384800e-03,   -3.187000e-03,   -1.245300e-02,    1.009300e-02,   -3.324400e-03,    3.433000e-03,    7.987700e-04,    7.987700e-04,    3.993800e-04,    3.993800e-04,    3.993800e-04,    3.993800e-04,    7.987700e-04,    7.987700e-04,
        52,    2.344000e-02,   -3.175348e-03,    2.463991e-03,    5.327612e-03,   -5.069135e-03,   -8.498385e-03,    8.110363e-03,    1.080421e-03,    1.987495e-04,   -7.124190e-02,   -6.534565e-01,    4.524566e-01,    7.279249e-01,   -1.190594e+00,   -2.136936e-01,   -6.781276e-01,    2.908151e+00,   -3.242200e-03,    1.850800e-03,    5.539900e-03,   -4.727600e-03,   -9.057000e-03,    8.010100e-03,    4.440800e-04,    2.927700e-03,    9.383800e-04,    9.383800e-04,    4.691900e-04,    4.691900e-04,    4.691900e-04,    4.691900e-04,    9.383800e-04,    9.383800e-04,
        53,    2.344000e-02,   -1.609685e-03,    3.644147e-04,    2.102651e-03,   -8.011361e-04,   -2.545784e-03,    1.290521e-03,    9.339188e-04,    1.651675e-04,   -4.379062e-01,   -4.787985e-01,   -3.463101e-01,    3.099667e+00,   -9.092223e-01,   -1.635228e+00,   -6.178180e-01,    1.550457e-01,   -1.717300e-03,    2.467500e-04,    2.060100e-03,   -4.202800e-04,   -2.657500e-03,    1.089600e-03,    7.820900e-04,    2.032700e-04,    2.457500e-04,    2.457500e-04,    1.228700e-04,    1.228700e-04,    1.228700e-04,    1.228700e-04,    2.457500e-04,    2.457500e-04,
        54,    2.344000e-02,   -5.960559e-03,    4.201626e-03,    7.763266e-03,   -6.259784e-03,   -9.208406e-03,    8.605769e-03,    2.911577e-03,   -7.816566e-04,   -3.079103e-01,   -2.582717e-01,    1.307831e-02,    2.116833e+00,   -3.198048e-01,    1.159639e+00,   -4.400049e-01,    2.562014e+00,   -6.301200e-03,    3.915900e-03,    7.770500e-03,   -5.088900e-03,   -9.385300e-03,    9.247200e-03,    2.424800e-03,    2.052700e-03,    1.106300e-03,    1.106300e-03,    5.531300e-04,    5.531300e-04,    5.531300e-04,    5.531300e-04,    1.106300e-03,    1.106300e-03,
        55,    2.344000e-02,   -4.169925e-03,    1.871424e-03,    7.943562e-03,   -4.976430e-03,   -9.085243e-03,    7.207626e-03,    4.475945e-03,   -1.218652e-03,   -1.570914e+00,   -2.747211e-02,    9.976776e-01,   -1.059338e+00,   -8.054742e-01,    1.581273e-01,    8.158678e-01,   -8.828424e-02,   -5.903900e-03,    1.841100e-03,    8.494200e-03,   -5.561100e-03,   -9.529800e-03,    7.294900e-03,    5.376500e-03,   -1.316100e-03,    1.103800e-03,    1.103800e-03,    5.519200e-04,    5.519200e-04,    5.519200e-04,    5.519200e-04,    1.103800e-03,    1.103800e-03,
        56,    2.344000e-02,   -3.759114e-03,    8.096839e-04,    3.931466e-03,   -1.746573e-03,   -1.284164e-02,    4.598784e-03,    7.366375e-03,    7.808608e-04,    9.999904e-02,   -1.833688e-01,    2.051798e-02,    1.796631e+00,    8.236064e-02,   -4.235331e-01,    8.903109e-01,   -1.559163e+00,   -3.684700e-03,    6.732300e-04,    3.939100e-03,   -1.078100e-03,   -1.281100e-02,    4.441200e-03,    8.028900e-03,   -3.793900e-04,    7.441500e-04,    7.441500e-04,    3.720700e-04,    3.720700e-04,    3.720700e-04,    3.720700e-04,    7.441500e-04,    7.441500e-04,
        57,    2.344000e-02,   -1.486475e-03,    3.546103e-04,    2.644288e-03,   -1.013789e-03,   -1.788595e-03,    1.275754e-03,    6.888920e-04,    9.125831e-05,   -1.055105e+00,    1.192600e+00,    3.681014e-01,    8.850785e-01,   -1.022371e+00,    3.224647e-01,   -3.554501e-01,   -1.024229e+00,   -1.757700e-03,    6.611800e-04,    2.691600e-03,   -9.000300e-04,   -1.920000e-03,    1.317200e-03,    5.975200e-04,   -1.720300e-04,    2.570600e-04,    2.570600e-04,    1.285300e-04,    1.285300e-04,    1.285300e-04,    1.285300e-04,    2.570600e-04,    2.570600e-04,
        58,    2.344000e-02,    8.981353e-03,   -2.494528e-03,    1.303385e-02,   -3.973603e-03,   -2.609559e-03,    1.839121e-03,   -2.274110e-03,    2.238928e-04,    1.025981e+00,   -7.975076e+00,    1.395553e+00,    2.474396e+00,    1.246720e+00,    4.910140e-01,   -4.303393e-01,    2.460953e-01,    9.640300e-03,   -7.616600e-03,    1.348200e-02,   -3.179000e-03,   -2.209200e-03,    1.996800e-03,   -2.550500e-03,    3.819500e-04,    6.422600e-04,    6.422600e-04,    3.211300e-04,    3.211300e-04,    3.211300e-04,    3.211300e-04,    6.422600e-04,    6.422600e-04,
        59,    2.344000e-02,   -4.589505e-03,    9.092593e-04,    5.197908e-03,   -2.489606e-03,   -2.689102e-03,    1.896743e-03,    1.530220e-03,   -1.482583e-04,   -3.954910e-01,    1.091247e+00,    3.598188e-02,    1.691940e+00,   -2.835159e-01,   -3.575591e-02,   -4.170213e-01,    7.699906e-01,   -4.760800e-03,    1.381900e-03,    5.205700e-03,   -2.123200e-03,   -2.750500e-03,    1.889000e-03,    1.349600e-03,    1.852400e-04,    4.331200e-04,    4.331200e-04,    2.165600e-04,    2.165600e-04,    2.165600e-04,    2.165600e-04,    4.331200e-04,    4.331200e-04,
        60,    2.344000e-02,   -2.645925e-03,   -2.993431e-04,    6.585228e-03,   -3.086045e-03,   -3.487549e-03,    3.324718e-03,    5.177316e-05,    3.291357e-04,   -1.613504e+00,   -6.990724e-01,    1.795321e-01,    1.211626e+00,    2.326205e-02,    2.040227e+00,    9.499819e-02,    3.476096e-01,   -3.637600e-03,   -7.290000e-04,    6.640400e-03,   -2.713700e-03,   -3.480400e-03,    3.951700e-03,    1.101600e-04,    5.427800e-04,    6.146100e-04,    6.146100e-04,    3.073100e-04,    3.073100e-04,    3.073100e-04,    3.073100e-04,    6.146100e-04,    6.146100e-04,
        61,    2.344000e-02,   -1.315079e-02,    4.855291e-03,    1.279800e-02,   -6.682945e-03,   -7.300926e-03,    4.292887e-03,    3.362415e-03,   -8.905912e-04,   -1.227074e+00,    1.124326e+00,   -9.777038e-01,    3.051867e+00,    3.125321e-01,   -5.584171e-01,    7.417366e-02,    4.506961e-01,   -1.443100e-02,    6.028300e-03,    1.228800e-02,   -5.091000e-03,   -7.137900e-03,    4.001600e-03,    3.439800e-03,   -4.203800e-04,    1.043300e-03,    1.043300e-03,    5.216300e-04,    5.216300e-04,    5.216300e-04,    5.216300e-04,    1.043300e-03,    1.043300e-03,
        62,    2.344000e-02,    3.804474e-04,   -2.574151e-04,   -3.275534e-05,   -5.101326e-04,   -2.105135e-03,    1.608313e-03,    1.016158e-03,   -6.047395e-04,   -6.410754e-01,   -9.311442e-01,    1.396916e+00,    1.543524e+00,    1.176556e-01,    1.751045e+00,   -5.377255e-01,   -3.137808e+00,    3.114100e-04,   -3.576900e-04,    4.246300e-05,   -4.270200e-04,   -2.098800e-03,    1.702600e-03,    9.582500e-04,   -9.426500e-04,    1.076900e-04,    1.076900e-04,    5.384600e-05,    5.384600e-05,    5.384600e-05,    5.384600e-05,    1.076900e-04,    1.076900e-04,
        63,    2.344000e-02,   -1.844203e-04,   -7.526190e-05,    1.964649e-03,   -1.666173e-03,   -4.028532e-03,    2.428631e-03,    3.424222e-04,    3.728408e-04,    6.519135e-01,   -9.897657e-01,    4.548592e-01,    1.745827e+00,   -3.223858e+00,   -1.896257e-01,   -8.079792e-01,   -2.746709e-01,    4.820200e-05,   -4.284400e-04,    2.045800e-03,   -1.354700e-03,   -4.603700e-03,    2.394800e-03,    5.411100e-05,    2.748300e-04,    3.568300e-04,    3.568300e-04,    1.784100e-04,    1.784100e-04,    1.784100e-04,    1.784100e-04,    3.568300e-04,    3.568300e-04,
        64,    2.344000e-02,   -1.053808e-03,   -3.106427e-04,    4.068352e-03,   -2.884067e-03,   -7.195877e-03,    3.941660e-03,    1.168937e-03,    2.591740e-04,   -4.259565e-01,   -1.718735e+00,    4.525646e-01,   -4.501609e-02,   -1.587539e+00,    1.633983e+00,   -6.756354e-01,    1.052948e+00,   -1.342100e-03,   -1.473900e-03,    4.221500e-03,   -2.899300e-03,   -7.733100e-03,    4.494600e-03,    7.116600e-04,    9.718200e-04,    6.768100e-04,    6.768100e-04,    3.384000e-04,    3.384000e-04,    3.384000e-04,    3.384000e-04,    6.768100e-04,    6.768100e-04,
        65,    2.344000e-02,   -3.354292e-03,    9.738881e-04,    3.096633e-03,   -3.391920e-03,   -1.107457e-02,    5.379557e-03,   -4.046773e-03,    1.020567e-03,   -1.796839e+00,    5.122025e-01,   -6.754732e-02,    2.623596e+00,    1.503174e+00,   -7.198369e-01,   -1.744959e+00,    2.231933e+00,   -4.579700e-03,    1.323200e-03,    3.073600e-03,   -2.497300e-03,   -1.056200e-02,    5.134100e-03,   -5.236800e-03,    2.542700e-03,    6.819800e-04,    6.819800e-04,    3.409900e-04,    3.409900e-04,    3.409900e-04,    3.409900e-04,    6.819800e-04,    6.819800e-04,
        66,    2.344000e-02,   -2.612798e-03,    6.839616e-04,    6.417197e-03,   -4.314412e-03,   -3.368779e-03,    4.383345e-03,   -9.092883e-04,    3.872332e-04,   -1.346390e+00,    2.037724e+00,   -9.839308e-01,    4.042862e+00,   -8.702543e-01,    3.025584e-01,   -3.607120e-01,    4.058864e-01,   -3.457900e-03,    1.963000e-03,    6.108400e-03,   -3.045600e-03,   -3.641900e-03,    4.478300e-03,   -1.135700e-03,    6.420000e-04,    6.276800e-04,    6.276800e-04,    3.138400e-04,    3.138400e-04,    3.138400e-04,    3.138400e-04,    6.276800e-04,    6.276800e-04,
        67,    2.344000e-02,   -1.130115e-03,    3.072837e-04,    3.775631e-03,   -2.738374e-03,   -1.994287e-03,    2.680459e-03,    1.112263e-03,   -4.591353e-04,   -1.774385e+00,    1.085596e+00,    2.534045e+00,   -1.577556e-01,   -6.145735e-01,   -5.803622e-01,    5.214792e-01,   -2.526304e-01,   -1.861800e-03,    7.549400e-04,    4.298100e-03,   -2.770900e-03,   -2.121000e-03,    2.560800e-03,    1.327300e-03,   -5.633100e-04,    4.123600e-04,    4.123600e-04,    2.061800e-04,    2.061800e-04,    2.061800e-04,    2.061800e-04,    4.123600e-04,    4.123600e-04,
        68,    2.344000e-02,   -9.112517e-04,    3.358211e-04,    3.073481e-03,   -3.805856e-03,   -4.293478e-03,    4.896844e-03,    7.945770e-04,   -2.193221e-04,   -3.670746e-01,    8.089407e-01,    1.784608e+00,    1.695570e+00,   -1.560784e+00,   -2.733470e+00,    1.382788e+00,   -1.860169e+00,   -1.114600e-03,    7.839500e-04,    3.567800e-03,   -3.336200e-03,   -4.725800e-03,    4.139700e-03,    1.560600e-03,   -1.249800e-03,    5.539700e-04,    5.539700e-04,    2.769900e-04,    2.769900e-04,    2.769900e-04,    2.769900e-04,    5.539700e-04,    5.539700e-04,
        69,    2.344000e-02,   -6.337854e-04,   -1.276384e-04,    3.799166e-03,   -1.838712e-03,   -9.043668e-04,    1.427523e-03,   -3.776493e-05,    1.731708e-05,    8.745672e-01,   -2.562914e-01,    9.056165e-01,    2.501106e+00,   -1.908764e+00,   -4.200490e+00,   -1.056604e+00,    6.941756e-01,   -4.174000e-04,   -1.910500e-04,    3.911200e-03,   -1.529300e-03,   -1.140500e-03,    9.078800e-04,   -2.991900e-04,    1.890700e-04,    2.474200e-04,    2.474200e-04,    1.237100e-04,    1.237100e-04,    1.237100e-04,    1.237100e-04,    2.474200e-04,    2.474200e-04,
        70,    2.344000e-02,   -9.818742e-03,    5.818008e-03,    1.805582e-02,   -1.146370e-02,   -2.281009e-02,    1.872327e-02,    2.347412e-02,   -1.019844e-02,   -1.895574e-01,    1.671955e-01,    4.779651e-01,   -7.963500e-01,    9.898334e-02,   -1.815789e+00,    1.351390e-02,   -1.100653e+00,   -1.029400e-02,    6.237200e-03,    1.865500e-02,   -1.246200e-02,   -2.268600e-02,    1.644700e-02,    2.350800e-02,   -1.295800e-02,    2.507200e-03,    2.507200e-03,    1.253600e-03,    1.253600e-03,    1.253600e-03,    1.253600e-03,    2.507200e-03,    2.507200e-03,
        71,    2.344000e-02,   -7.052454e-03,    3.957075e-03,    2.032567e-02,   -1.348978e-02,   -1.300841e-02,    1.294480e-02,    1.786525e-02,   -9.710355e-03,    1.013391e+00,   -8.514910e-01,    7.080749e-01,   -1.764861e+00,   -3.382746e-01,   -2.384699e+00,    2.348494e-01,   -5.054439e-01,   -4.921900e-03,    2.166900e-03,    2.107000e-02,   -1.534500e-02,   -1.336400e-02,    1.043800e-02,    1.835900e-02,   -1.077300e-02,    2.102400e-03,    2.102400e-03,    1.051200e-03,    1.051200e-03,    1.051200e-03,    1.051200e-03,    2.102400e-03,    2.102400e-03,
        72,    2.344000e-02,   -1.461174e-03,   -1.171991e-03,    1.633729e-02,   -1.240369e-02,   -1.048350e-02,    1.497049e-02,   -1.236691e-02,    7.512249e-03,    9.013120e-02,    4.620391e-01,   -1.525765e-01,   -2.858251e-01,   -1.817153e+00,   -2.716993e+00,   -1.063178e-01,    2.150128e+00,   -1.290700e-03,   -2.980900e-04,    1.619300e-02,   -1.267400e-02,   -1.220200e-02,    1.240100e-02,   -1.256800e-02,    1.157900e-02,    1.891400e-03,    1.891400e-03,    9.457100e-04,    9.457100e-04,    9.457100e-04,    9.457100e-04,    1.891400e-03,    1.891400e-03,
        73,    2.344000e-02,   -4.142165e-04,   -1.590453e-05,    4.606638e-03,   -3.420873e-03,   -1.593195e-03,    2.333303e-03,   -6.594498e-04,    4.310405e-04,    1.875906e-01,    3.288804e-01,    2.124119e+00,   -8.943454e-01,   -9.748067e-01,   -4.023142e+00,   -7.930678e-01,    1.530306e+00,   -3.425100e-04,    1.098100e-04,    5.012600e-03,   -3.591800e-03,   -1.779500e-03,    1.564400e-03,   -9.626000e-04,    1.016000e-03,    3.822500e-04,    3.822500e-04,    1.911200e-04,    1.911200e-04,    1.911200e-04,    1.911200e-04,    3.822500e-04,    3.822500e-04,
        74,    2.344000e-02,   -3.420131e-03,    1.674223e-03,    9.930680e-03,   -7.508929e-03,   -1.747125e-03,    2.823729e-03,    1.508807e-03,   -8.787713e-04,   -3.214041e-01,    1.139578e+00,    1.452945e+00,   -4.294539e-02,   -6.667421e-01,   -3.347895e+00,   -2.647618e-01,    5.380920e-01,   -3.608300e-03,    2.341400e-03,    1.035600e-02,   -7.521500e-03,   -1.942300e-03,    1.843700e-03,    1.353800e-03,   -5.637400e-04,    5.854600e-04,    5.854600e-04,    2.927300e-04,    2.927300e-04,    2.927300e-04,    2.927300e-04,    5.854600e-04,    5.854600e-04,
        75,    2.344000e-02,    5.333826e-03,   -3.901052e-03,    1.748229e-02,   -1.174930e-02,   -6.488139e-03,    7.034497e-03,   -5.014115e-03,    1.938762e-03,   -8.139435e-01,    3.597394e-01,   -4.404644e-01,   -1.997111e+00,    2.904238e-01,   -1.208652e+00,    4.158032e-01,   -5.919969e-01,    4.209200e-03,   -3.404000e-03,    1.717800e-02,   -1.312900e-02,   -6.287500e-03,    6.199500e-03,   -4.439600e-03,    1.120800e-03,    1.381700e-03,    1.381700e-03,    6.908500e-04,    6.908500e-04,    6.908500e-04,    6.908500e-04,    1.381700e-03,    1.381700e-03,
        76,    2.344000e-02,    8.363068e-04,   -8.788357e-04,    7.475548e-04,   -1.432243e-03,   -3.824280e-03,    3.786138e-03,    1.976433e-03,   -3.942142e-04,    1.104377e-01,    2.428252e-01,    7.548855e-01,    1.308331e+00,   -6.919653e-01,   -5.345412e-01,    1.668903e-01,   -1.671682e+00,    8.678500e-04,   -8.094800e-04,    8.553600e-04,   -1.245400e-03,   -3.923100e-03,    3.709800e-03,    2.024100e-03,   -8.716800e-04,    2.856200e-04,    2.856200e-04,    1.428100e-04,    1.428100e-04,    1.428100e-04,    1.428100e-04,    2.856200e-04,    2.856200e-04,
        77,    2.344000e-02,   -6.427203e-03,    9.427002e-04,    2.477054e-02,   -1.256286e-02,   -2.271432e-03,    1.544757e-03,    6.442305e-03,   -2.949075e-03,   -4.842668e-02,    3.166164e+00,   -1.030294e+00,    1.523507e+00,    2.685469e+00,   -3.633423e+00,    7.105249e-01,   -7.414923e-01,   -6.457900e-03,    2.949700e-03,    2.444400e-02,   -1.208000e-02,   -1.420300e-03,    3.931800e-04,    6.892700e-03,   -3.419100e-03,    6.338900e-04,    6.338900e-04,    3.169400e-04,    3.169400e-04,    3.169400e-04,    3.169400e-04,    6.338900e-04,    6.338900e-04,
        78,    2.344000e-02,   -1.945903e-02,    1.693045e-02,    2.029624e-02,   -1.522969e-02,   -1.445874e-02,    1.427869e-02,    9.118729e-03,   -6.017117e-03,   -5.537318e-01,   -5.539708e-02,   -1.585633e-01,   -1.097651e-01,   -4.110200e-01,   -1.826535e+00,   -7.398183e-02,    3.316930e-02,   -2.068300e-02,    1.680800e-02,    2.012100e-02,   -1.535100e-02,   -1.491300e-02,    1.226000e-02,    8.955200e-03,   -5.943800e-03,    2.210400e-03,    2.210400e-03,    1.105200e-03,    1.105200e-03,    1.105200e-03,    1.105200e-03,    2.210400e-03,    2.210400e-03,
        79,    2.344000e-02,    7.062964e-04,    2.190835e-04,    5.881300e-03,   -3.871967e-03,   -4.082860e-03,    3.336588e-03,   -1.610866e-03,   -3.488766e-04,   -3.233653e+00,   -1.216001e-02,    1.717769e+00,    1.572901e+00,   -1.216235e+00,   -1.487854e+00,    1.536740e+00,    3.675773e-01,   -1.299700e-03,    2.115400e-04,    6.414100e-03,   -3.384100e-03,   -4.460100e-03,    2.875100e-03,   -6.575500e-04,   -1.208500e-04,    6.203500e-04,    6.203500e-04,    3.101700e-04,    3.101700e-04,    3.101700e-04,    3.101700e-04,    6.203500e-04,    6.203500e-04,
        80,    2.344000e-02,   -3.918089e-02,    3.667655e-02,    5.086027e-02,   -4.390789e-02,   -4.231835e-03,    5.498688e-03,    1.799137e-03,   -9.942159e-04,   -1.180115e+00,    2.431582e+00,    1.781352e+00,   -6.119909e-01,    7.875893e-01,   -2.095555e+00,    1.067535e+00,   -1.131541e+00,   -4.136800e-02,    4.118300e-02,    5.251100e-02,   -4.447500e-02,   -3.502000e-03,    3.556800e-03,    3.777600e-03,   -3.091300e-03,    1.853300e-03,    1.853300e-03,    9.266700e-04,    9.266700e-04,    9.266700e-04,    9.266700e-04,    1.853300e-03,    1.853300e-03,
        81,    2.344000e-02,   -1.263406e-03,   -8.237703e-05,    8.220509e-03,   -8.507929e-03,   -4.634933e-04,    2.101193e-03,   -4.224561e-03,    4.617776e-03,    5.856452e-01,    2.394236e+00,    7.309567e-02,   -1.963938e-01,   -2.227370e+00,   -5.422393e+00,   -2.951508e-01,    8.021302e-01,   -1.028000e-03,    8.800100e-04,    8.235200e-03,   -8.547400e-03,   -9.111500e-04,    1.011400e-03,   -4.343200e-03,    4.940200e-03,    4.019600e-04,    4.019600e-04,    2.009800e-04,    2.009800e-04,    2.009800e-04,    2.009800e-04,    4.019600e-04,    4.019600e-04,
        82,    2.344000e-02,    3.582255e-04,    1.934287e-04,    4.732552e-03,   -3.391093e-03,   -5.283084e-03,    4.384652e-03,   -3.662793e-04,   -3.402020e-04,   -2.693673e-01,   -3.083751e-01,    1.386136e+00,    8.990724e-01,   -7.856842e-01,   -2.684736e+00,   -1.429535e+00,    1.896271e+00,    1.887100e-04,   -6.348700e-07,    5.168700e-03,   -3.108200e-03,   -5.530300e-03,    3.539900e-03,   -1.265900e-03,    8.531400e-04,    6.293100e-04,    6.293100e-04,    3.146500e-04,    3.146500e-04,    3.146500e-04,    3.146500e-04,    6.293100e-04,    6.293100e-04,
        83,    2.344000e-02,   -3.205428e-03,    1.544022e-03,    3.220433e-03,   -1.899243e-03,   -2.998104e-03,    2.152650e-03,    2.284137e-03,   -7.982869e-04,   -2.306338e+00,    2.860196e+00,   -1.210595e-01,    3.834733e+00,    2.851781e-01,   -1.158445e+00,   -5.158697e-01,   -2.907807e+00,   -3.620200e-03,    2.058400e-03,    3.192600e-03,   -1.017600e-03,   -2.933200e-03,    1.889000e-03,    2.135200e-03,   -1.637800e-03,    1.798400e-04,    1.798400e-04,    2.299100e-04,    2.299100e-04,    2.275900e-04,    2.275900e-04,    2.887100e-04,    2.887100e-04,
        84,    2.344000e-02,    1.776850e-03,   -1.402087e-03,    2.509567e-03,   -2.580426e-03,   -1.374901e-02,    1.005909e-02,   -5.643246e-03,    2.336790e-03,   -3.944107e-01,    4.520857e-01,    9.440866e-01,    5.094103e-01,    1.297273e+00,   -2.625497e+00,   -2.217166e+00,    4.144908e+00,    1.471600e-03,   -1.052200e-03,    2.874900e-03,   -2.383300e-03,   -1.324700e-02,    9.043100e-03,   -7.359200e-03,    5.544700e-03,    7.739400e-04,    7.739400e-04,    3.869700e-04,    3.869700e-04,    3.869700e-04,    3.869700e-04,    7.739400e-04,    7.739400e-04,
        85,    2.344000e-02,   -2.070349e-04,   -4.029390e-04,    1.494533e-03,   -1.578133e-03,   -8.159812e-03,    5.015843e-03,    1.832326e-02,   -1.227257e-02,   -5.066393e-01,    1.689956e+00,   -1.056117e-01,    2.467628e+00,    3.091044e+00,    2.990648e+00,    1.075647e+00,    8.626911e-03,   -4.165100e-04,    2.957900e-04,    1.472700e-03,   -1.068000e-03,   -7.520800e-03,    5.634100e-03,    1.876800e-02,   -1.226900e-02,    4.134600e-04,    4.134600e-04,    2.067300e-04,    2.067300e-04,    2.067300e-04,    2.067300e-04,    4.134600e-04,    4.134600e-04,
