01	600.0	1300.0	-5.0614300000000005
02	600.0	1270.0	-7.37934
03	600.0	1240.0	-9.262270000000001
04	600.0	1210.0	-6.60975
05	600.0	1180.0	-4.94718
06	620.0	1300.0	-5.71539
07	620.0	1270.0	-7.41213
08	620.0	1240.0	-9.492030000000002
09	620.0	1210.0	-6.3715399999999995
10	620.0	1180.0	-4.982189999999999
11	640.0	1300.0	-3.26538
12	640.0	1270.0	-8.73988
13	640.0	1240.0	-9.023200000000001
14	640.0	1210.0	-6.46191
15	640.0	1180.0	-5.03869
